,COLLECTTIME,ENODEBID,CELLID,CELLNAME,ERAB_SR,ERAB_DR,X2_HOSR,IRAT_HOSR,IntraFreq_HOSR,DL_Thr_Mbps,UL_Thr_Mbps,PS_DL_Traf_MB,MS-BS_Distance,ERAB_DR_Usr
15532,2021-08-31,13164,23,GUANB164_L01C,1.0,0.04,95.36,,96.36,19.93,3.53,6446.77,0.84,0.05
15533,2021-08-31,13164,31,GUANB164_L03A,1.0,0.06,98.84,91.23,98.87,11.54,2.65,63890.91,1.65,0.27
15534,2021-08-31,13164,32,GUANB164_L03B,1.0,0.08,99.3,99.21,99.31,10.45,1.54,64062.48,1.46,0.28
15535,2021-08-31,13164,33,GUANB164_L03C,1.0,0.05,98.68,99.67,98.74,11.91,3.52,107680.01,1.26,0.23
15536,2021-08-31,13165,21,GUANB165_L01A,0.99,1.06,84.62,,90.7,11.71,4.9,1019.89,1.06,0.78
15537,2021-08-31,13165,22,GUANB165_L01B,1.0,0.29,94.63,,94.63,8.61,1.33,175.24,4.16,0.88
15538,2021-08-31,13165,23,GUANB165_L01C,1.0,0.13,88.41,,86.9,11.18,2.73,4973.85,1.39,0.53
15539,2021-08-31,13165,31,GUANB165_L03A,1.0,0.17,96.59,100.0,98.68,26.45,4.14,42415.57,0.78,0.23
15540,2021-08-31,13165,32,GUANB165_L03B,1.0,0.47,98.99,100.0,98.97,12.14,1.78,3750.3,3.66,1.03
15541,2021-08-31,13165,33,GUANB165_L03C,1.0,0.04,99.23,,99.08,21.3,2.42,75095.41,0.99,0.17
15542,2021-08-31,13167,21,GUANB167_L01A,1.0,0.34,98.23,,98.49,10.02,4.4,4379.62,1.3,0.81
15543,2021-08-31,13167,22,GUANB167_L01B,0.99,0.87,96.85,,97.33,3.8,1.7,1326.22,2.53,1.8
15544,2021-08-31,13167,23,GUANB167_L01C,1.0,0.1,98.87,,98.88,7.57,3.49,16931.42,1.3,0.29
15545,2021-08-31,13167,31,GUANB167_L03A,1.0,0.08,99.45,,99.45,6.2,3.39,73470.54,1.26,0.16
15546,2021-08-31,13167,32,GUANB167_L03B,1.0,0.24,99.48,,99.37,5.36,1.78,20706.52,1.99,0.46
15547,2021-08-31,13167,33,GUANB167_L03C,1.0,0.06,99.01,,99.06,4.03,2.83,129904.03,1.22,0.09
15548,2021-08-31,13168,21,GUABM168_L01A,1.0,0.0,98.83,,99.13,29.83,5.68,2911.56,0.45,0.31
15549,2021-08-31,13168,22,GUABM168_L01B,1.0,0.0,98.59,,98.82,19.43,2.16,204.54,0.76,0.45
15550,2021-08-31,13168,23,GUABM168_L01C,1.0,0.0,99.67,,99.36,19.23,5.06,1801.4,0.56,0.22
15551,2021-08-31,13168,31,GUABM168_L03A,1.0,0.19,99.05,,99.07,12.39,3.36,90051.36,1.5,0.54
15552,2021-08-31,13168,32,GUABM168_L03B,1.0,0.05,99.24,,99.28,16.78,5.23,45778.63,1.1,0.24
15553,2021-08-31,13168,33,GUABM168_L03C,1.0,0.12,99.45,100.0,99.39,15.01,4.5,69139.93,1.72,0.47
15554,2021-08-31,13168,41,GUABM168_L07A,1.0,0.04,99.24,97.08,99.29,30.98,4.84,82134.01,1.04,0.28
15555,2021-08-31,13168,42,GUABM168_L07B,1.0,0.01,99.45,99.21,99.48,38.99,2.85,49251.36,1.1,0.13
15556,2021-08-31,13168,43,GUABM168_L07C,1.0,0.01,98.62,,98.72,40.54,3.95,69710.27,1.2,0.15
15557,2021-08-31,13169,21,GUANB169_L01A,1.0,0.0,100.0,,100.0,35.53,2.75,4969.02,0.65,0.0
15558,2021-08-31,13169,22,GUANB169_L01B,1.0,0.0,99.25,,99.31,10.1,1.51,83.22,0.85,0.34
15559,2021-08-31,13169,23,GUANB169_L01C,1.0,0.12,86.36,,89.53,15.93,2.24,1246.04,1.21,0.84
15560,2021-08-31,13169,31,GUANB169_L03A,1.0,0.08,99.28,,99.31,22.31,3.33,94603.14,0.89,0.2
15561,2021-08-31,13169,32,GUANB169_L03B,1.0,0.03,99.32,,99.3,12.95,3.58,10421.93,0.81,0.34
15562,2021-08-31,13169,33,GUANB169_L03C,1.0,0.11,98.92,,99.09,15.12,2.36,21254.72,1.16,0.36
15563,2021-08-31,13170,21,GUABM170_L01A,0.99,0.49,96.04,,96.89,9.75,2.99,6194.04,1.32,1.66
15564,2021-08-31,13170,22,GUABM170_L01B,1.0,0.13,85.36,,85.53,4.34,1.68,4872.93,3.72,0.93
15565,2021-08-31,13170,23,GUABM170_L01C,1.0,0.12,97.42,,97.63,6.28,2.96,7723.18,1.67,0.52
15566,2021-08-31,13170,31,GUABM170_L03A,1.0,0.06,99.4,100.0,99.43,5.12,3.47,108485.53,1.33,0.17
15567,2021-08-31,13170,32,GUABM170_L03B,1.0,0.08,99.28,98.51,99.28,7.82,3.4,42176.83,1.49,0.31
15568,2021-08-31,13170,33,GUABM170_L03C,1.0,0.06,98.68,97.98,98.76,4.57,2.69,83089.26,1.42,0.23
15569,2021-08-31,13173,21,GUABC173_L01A,1.0,0.26,86.69,,86.15,3.54,2.44,13161.29,2.02,0.89
15570,2021-08-31,13173,22,GUABC173_L01B,1.0,0.0,97.59,,97.04,8.95,2.11,6125.14,1.8,0.13
15571,2021-08-31,13173,23,GUABC173_L01C,1.0,0.22,86.29,,87.58,6.47,3.34,6018.06,1.65,0.66
15572,2021-08-31,13173,31,GUABC173_L03A,1.0,0.02,99.15,100.0,99.01,3.06,3.61,117015.03,0.99,0.1
15573,2021-08-31,13173,32,GUABC173_L03B,1.0,0.08,97.43,99.22,97.34,3.68,3.02,113835.78,1.81,0.35
15574,2021-08-31,13173,33,GUABC173_L03C,1.0,0.04,98.76,93.33,98.82,10.62,4.71,22050.65,0.98,0.22
15575,2021-08-31,13177,21,GUABC177_L01A,1.0,0.08,97.95,,97.62,11.56,1.93,3309.48,2.56,0.33
15576,2021-08-31,13177,22,GUABC177_L01B,1.0,0.1,97.74,,97.24,31.22,1.68,15106.07,1.36,0.22
15577,2021-08-31,13177,23,GUABC177_L01C,1.0,0.0,100.0,,83.67,11.32,1.34,34.86,0.7,10.53
15578,2021-08-31,13177,31,GUABC177_L03A,1.0,0.34,98.11,93.75,98.09,11.23,3.23,21170.0,2.97,0.8
15579,2021-08-31,13177,32,GUABC177_L03B,1.0,0.04,96.57,100.0,96.12,22.72,2.38,59863.37,1.5,0.18
15580,2021-08-31,13177,33,GUABC177_L03C,1.0,0.07,97.57,100.0,99.22,16.11,4.2,3123.48,1.06,0.12
15581,2021-08-31,13178,21,GUASB178_L01A,0.99,0.42,88.31,,86.42,5.5,4.33,1343.81,1.49,0.79
15582,2021-08-31,13178,22,GUASB178_L01B,1.0,0.02,97.22,,91.57,5.47,3.49,17734.65,1.06,0.05
15583,2021-08-31,13178,23,GUASB178_L01C,1.0,0.14,96.25,,92.13,2.5,4.55,1323.6,1.44,0.28
15584,2021-08-31,13178,31,GUASB178_L03A,1.0,0.03,97.94,,98.57,6.95,3.47,48504.59,1.04,0.17
15585,2021-08-31,13178,32,GUASB178_L03B,1.0,0.09,90.55,100.0,95.45,2.75,3.3,120765.07,0.96,0.11
15586,2021-08-31,13178,33,GUASB178_L03C,1.0,0.34,98.57,98.21,98.05,6.55,3.33,58294.18,2.21,0.66
15587,2021-08-31,13179,21,GUASB179_L01A,1.0,0.0,81.82,,56.92,11.52,2.15,244.11,1.0,0.34
15588,2021-08-31,13179,22,GUASB179_L01B,1.0,0.12,79.55,,76.79,15.5,2.68,10932.19,1.44,0.32
15589,2021-08-31,13179,23,GUASB179_L01C,1.0,0.22,97.3,,92.16,11.6,1.29,168.28,1.93,0.45
15590,2021-08-31,13179,31,GUASB179_L03A,1.0,0.07,97.33,95.83,96.43,13.97,1.86,4384.75,0.86,0.13
15591,2021-08-31,13179,32,GUASB179_L03B,1.0,0.08,99.16,100.0,98.49,16.29,2.13,71329.38,1.57,0.1
15592,2021-08-31,13179,33,GUASB179_L03C,1.0,0.1,99.09,97.91,97.78,11.65,2.63,34886.94,2.42,0.34
15593,2021-08-31,13187,21,GUANB187_L01A,0.98,0.0,41.3,,57.81,12.25,1.59,31.94,5.05,10.0
15594,2021-08-31,13187,22,GUANB187_L01B,1.0,0.2,100.0,,100.0,42.14,3.75,4690.51,1.13,0.61
15595,2021-08-31,13187,23,GUANB187_L01C,1.0,0.0,96.83,,97.06,9.38,2.8,580.73,1.6,0.78
15596,2021-08-31,13187,31,GUANB187_L03A,1.0,0.0,71.76,,88.1,18.68,3.26,486.47,2.84,1.71
15597,2021-08-31,13187,32,GUANB187_L03B,1.0,0.03,100.0,,100.0,46.05,3.56,120629.27,1.12,0.14
15598,2021-08-31,13187,33,GUANB187_L03C,1.0,0.09,48.28,,59.46,27.04,3.58,23327.26,1.07,0.25
15599,2021-08-31,13188,21,GUASB188_L01A,1.0,0.28,89.66,,73.64,6.38,1.83,137.15,1.82,1.1
15600,2021-08-31,13188,22,GUASB188_L01B,1.0,0.07,93.41,,82.94,7.87,1.85,17095.14,1.66,0.12
15601,2021-08-31,13188,23,GUASB188_L01C,1.0,0.27,85.71,,78.18,13.66,1.93,4318.63,1.06,0.84
15602,2021-08-31,13188,31,GUASB188_L03A,1.0,0.07,99.16,100.0,99.1,12.26,2.48,13071.88,1.84,0.26
15603,2021-08-31,13188,32,GUASB188_L03B,1.0,0.15,99.02,98.67,98.77,7.34,2.61,104740.82,1.87,0.44
15604,2021-08-31,13188,33,GUASB188_L03C,1.0,0.07,99.07,100.0,96.21,13.17,3.6,4769.41,0.69,0.28
15605,2021-08-31,13191,21,GUABM191_L01A,1.0,0.16,98.39,,98.3,19.92,2.2,23419.47,0.74,0.41
15606,2021-08-31,13191,22,GUABM191_L01B,1.0,0.8,99.64,,99.86,14.29,4.38,629.13,0.53,2.64
15607,2021-08-31,13191,23,GUABM191_L01C,1.0,0.07,99.33,,99.46,19.02,3.39,2459.67,1.23,0.35
15608,2021-08-31,13191,31,GUABM191_L03A,1.0,0.08,99.1,100.0,99.29,16.42,3.08,105557.84,0.75,0.2
15609,2021-08-31,13191,32,GUABM191_L03B,1.0,0.02,99.37,100.0,99.63,18.52,5.0,15137.54,0.67,0.3
15610,2021-08-31,13191,33,GUABM191_L03C,1.0,0.1,99.4,100.0,99.56,16.2,5.91,17856.64,1.16,0.3
15611,2021-08-31,13191,41,GUABM191_L07A,1.0,0.04,99.43,,99.71,55.79,4.34,154194.17,0.53,0.06
15612,2021-08-31,13191,42,GUABM191_L07B,1.0,0.01,99.48,,99.7,44.81,5.83,37062.69,0.47,0.1
15613,2021-08-31,13191,43,GUABM191_L07C,1.0,0.02,99.46,,99.6,38.52,6.04,16675.29,0.77,0.29
15614,2021-08-31,13196,21,GUAAB196_L01A,1.0,0.0,99.32,,99.65,20.12,15.59,218.49,0.14,0.19
15615,2021-08-31,13196,22,GUAAB196_L01B,1.0,0.0,100.0,,100.0,34.14,3.48,251.24,0.15,0.0
15616,2021-08-31,13196,23,GUAAB196_L01C,1.0,0.11,98.72,,98.93,14.03,6.54,1088.41,0.22,0.22
15617,2021-08-31,13196,31,GUAAB196_L03A,1.0,0.01,99.71,,99.89,43.32,9.35,3829.82,0.18,0.03
15618,2021-08-31,13196,32,GUAAB196_L03B,1.0,0.0,99.21,,99.79,44.96,8.55,3163.78,0.17,0.13
15619,2021-08-31,13196,33,GUAAB196_L03C,1.0,0.1,99.31,,99.51,24.43,13.67,16467.65,0.21,0.64
15620,2021-08-31,13404,21,GUASG404_L01A,1.0,0.84,76.19,,74.8,10.15,1.75,224.18,0.94,1.68
15621,2021-08-31,13404,22,GUASG404_L01B,1.0,0.05,98.47,,81.59,9.35,1.65,11288.95,1.35,0.28
15622,2021-08-31,13404,23,GUASG404_L01C,1.0,0.57,100.0,,100.0,16.8,2.9,43.73,0.68,0.57
15623,2021-08-31,13404,31,GUASG404_L03A,1.0,0.05,99.26,,99.26,20.32,2.47,10111.76,0.86,0.21
15624,2021-08-31,13404,32,GUASG404_L03B,1.0,0.12,99.45,,99.17,11.35,2.56,84733.75,1.28,0.28
15625,2021-08-31,13404,33,GUASG404_L03C,1.0,0.09,99.22,,99.03,21.38,2.81,14476.42,0.91,0.18
15626,2021-08-31,13405,21,GUASG405_L01A,0.99,0.27,97.46,,96.64,12.15,1.63,4669.95,4.13,0.91
15627,2021-08-31,13405,22,GUASG405_L01B,1.0,0.0,100.0,,98.72,17.92,2.09,1820.5,1.53,0.23
15628,2021-08-31,13405,23,GUASG405_L01C,1.0,0.62,76.67,,76.54,18.74,1.83,2631.45,1.44,1.52
15629,2021-08-31,13405,31,GUASG405_L03A,1.0,0.2,99.1,0.0,99.11,9.89,2.55,74264.36,3.76,0.43
15630,2021-08-31,13405,32,GUASG405_L03B,1.0,0.04,99.29,,99.36,10.64,3.02,48095.89,1.18,0.11
15631,2021-08-31,13405,33,GUASG405_L03C,1.0,0.11,98.87,,99.07,16.21,2.87,47701.33,1.35,0.23
15632,2021-08-31,13407,21,GUASG407_L01A,1.0,0.16,99.16,,99.19,22.73,3.55,1417.04,1.07,0.48
15633,2021-08-31,13407,22,GUASG407_L01B,1.0,0.0,100.0,,100.0,22.42,2.86,11.57,0.54,0.0
15634,2021-08-31,13407,23,GUASG407_L01C,1.0,1.03,88.89,,81.48,17.44,1.75,1337.18,0.82,0.51
15635,2021-08-31,13407,31,GUASG407_L03A,1.0,0.03,99.39,,99.32,32.6,5.58,27962.65,0.95,0.12
15636,2021-08-31,13407,32,GUASG407_L03B,1.0,0.1,98.06,,95.11,18.9,4.8,2609.59,0.78,0.29
15637,2021-08-31,13407,33,GUASG407_L03C,1.0,0.13,99.27,,94.14,21.14,2.09,30867.76,0.91,0.27
15638,2021-08-31,13413,21,GUANG413_L01A,1.0,0.46,84.0,,98.8,7.34,2.54,16513.27,1.65,0.91
15639,2021-08-31,13413,22,GUANG413_L01B,1.0,0.35,96.56,97.83,96.62,8.99,2.04,2623.03,2.4,0.68
15640,2021-08-31,13413,23,GUANG413_L01C,0.99,0.53,100.0,,98.28,18.98,1.83,691.44,1.24,1.07
15641,2021-08-31,13413,31,GUANG413_L03A,1.0,0.25,90.57,98.64,98.96,3.79,2.17,141299.76,1.88,0.32
15642,2021-08-31,13413,32,GUANG413_L03B,1.0,0.24,84.56,99.2,93.18,9.3,2.59,39882.93,2.64,0.85
15643,2021-08-31,13413,33,GUANG413_L03C,1.0,0.05,98.71,100.0,98.75,23.38,3.04,14769.92,0.9,0.12
15644,2021-08-31,13420,21,GUANG420_L01A,1.0,0.48,92.41,,92.78,12.54,3.2,3277.95,1.51,0.96
15645,2021-08-31,13420,22,GUANG420_L01B,1.0,0.1,95.56,,96.69,22.68,2.79,2174.42,0.67,0.38
15646,2021-08-31,13420,23,GUANG420_L01C,0.99,0.51,97.67,,97.76,27.9,1.93,514.94,1.61,2.37
15647,2021-08-31,13420,31,GUANG420_L03A,1.0,0.0,99.67,,99.79,36.97,6.37,3819.77,1.01,0.11
15648,2021-08-31,13420,32,GUANG420_L03B,1.0,0.03,98.41,,98.86,26.14,3.09,30935.3,0.68,0.16
15649,2021-08-31,13420,33,GUANG420_L03C,1.0,0.0,99.33,,99.42,23.12,2.37,36388.61,1.29,0.07
15650,2021-08-31,13425,21,GUASG425_L01A,1.0,0.15,94.7,,96.08,13.35,1.75,4703.85,2.28,0.45
15651,2021-08-31,13425,22,GUASG425_L01B,1.0,0.0,98.85,,98.98,19.47,2.3,84.71,0.71,0.89
15652,2021-08-31,13425,23,GUASG425_L01C,1.0,0.0,100.0,,100.0,20.01,7.26,541.12,1.29,0.0
15653,2021-08-31,13425,31,GUASG425_L03A,1.0,0.3,98.92,,99.04,19.02,2.67,60466.22,1.79,0.31
15654,2021-08-31,13425,32,GUASG425_L03B,1.0,0.01,99.39,,99.09,24.57,4.02,13970.9,1.51,0.08
15655,2021-08-31,13425,33,GUASG425_L03C,1.0,0.13,99.02,,99.22,14.62,2.95,27373.19,2.09,0.41
15656,2021-08-31,13426,21,GUANG426_L01A,1.0,0.21,99.47,100.0,99.53,10.69,2.71,2171.11,2.82,0.58
15657,2021-08-31,13426,22,GUANG426_L01B,1.0,0.57,97.26,77.78,97.46,13.03,8.45,1948.49,1.89,0.69
15658,2021-08-31,13426,23,GUANG426_L01C,1.0,0.02,99.51,100.0,99.59,8.85,1.82,5120.45,1.57,0.24
15659,2021-08-31,13426,31,GUANG426_L03A,1.0,0.1,99.36,100.0,99.16,17.31,2.91,5571.65,1.04,0.36
15660,2021-08-31,13426,32,GUANG426_L03B,1.0,0.04,99.38,100.0,99.53,34.81,3.94,34608.83,0.93,0.11
15661,2021-08-31,13426,33,GUANG426_L03C,1.0,0.02,99.2,100.0,99.36,29.36,3.67,14522.12,0.67,0.21
15662,2021-08-31,13428,21,GUASB428_L01A,0.99,0.5,67.86,,63.96,7.64,1.2,3425.98,0.92,1.02
15663,2021-08-31,13428,22,GUASB428_L01B,1.0,0.0,100.0,,100.0,10.57,3.46,1.04,3.27,0.0
15664,2021-08-31,13428,23,GUASB428_L01C,0.95,2.51,38.18,,46.79,9.8,1.63,325.91,1.81,9.06
15665,2021-08-31,13428,31,GUASB428_L03A,1.0,0.13,99.55,98.96,99.63,19.02,3.36,19288.62,0.67,0.1
15666,2021-08-31,13428,32,GUASB428_L03B,1.0,0.26,98.64,100.0,97.83,13.89,4.46,9857.56,2.05,1.24
15667,2021-08-31,13428,33,GUASB428_L03C,1.0,0.16,98.67,85.71,93.98,12.39,2.7,7496.52,1.77,1.01
15668,2021-08-31,13437,21,GUAAB437_L01A,1.0,0.07,100.0,,100.0,21.53,4.16,801.53,1.14,0.33
15669,2021-08-31,13437,22,GUAAB437_L01B,1.0,0.11,94.79,,95.19,17.07,2.83,3040.29,1.79,0.32
15670,2021-08-31,13437,23,GUAAB437_L01C,1.0,0.34,97.06,,96.55,27.87,4.3,2965.76,1.43,0.76
15671,2021-08-31,13437,31,GUAAB437_L03A,1.0,0.06,99.25,100.0,99.2,35.54,3.24,51520.43,1.33,0.18
15672,2021-08-31,13437,32,GUAAB437_L03B,1.0,0.13,99.09,99.2,99.11,21.08,2.93,36232.48,2.08,0.4
15673,2021-08-31,13437,33,GUAAB437_L03C,1.0,0.07,99.1,100.0,98.66,27.54,6.1,33732.84,1.56,0.13
15674,2021-08-31,13438,21,GUASG438_L01A,0.99,0.65,95.0,,94.5,17.14,1.91,3926.84,2.22,1.47
15675,2021-08-31,13438,22,GUASG438_L01B,1.0,0.0,,,100.0,11.33,1.71,224.56,2.03,0.5
15676,2021-08-31,13438,23,GUASG438_L01C,0.99,0.99,96.0,,96.67,22.51,3.6,4929.4,2.5,3.57
15677,2021-08-31,13438,31,GUASG438_L03A,1.0,0.13,98.75,,98.79,27.65,8.06,48185.67,1.68,0.35
15678,2021-08-31,13438,32,GUASG438_L03B,1.0,0.0,96.92,,99.15,23.91,3.33,9561.21,1.06,0.05
15679,2021-08-31,13438,33,GUASG438_L03C,1.0,0.13,99.08,,99.12,18.69,4.14,44289.73,2.15,0.19
15680,2021-08-31,13440,21,GUABM440_L01A,1.0,0.17,100.0,,100.0,6.9,1.75,865.58,0.2,0.45
15681,2021-08-31,13440,22,GUABM440_L01B,1.0,0.13,100.0,,100.0,45.77,5.34,848.11,0.2,0.13
15682,2021-08-31,13440,23,GUABM440_L01C,1.0,0.0,100.0,,100.0,35.0,5.75,369.28,0.24,0.0
15683,2021-08-31,13440,31,GUABM440_L03A,1.0,0.0,99.49,100.0,99.59,47.13,7.75,3822.33,0.22,0.06
15684,2021-08-31,13440,32,GUABM440_L03B,1.0,0.0,98.4,,99.53,34.42,7.1,6204.32,0.21,0.04
15685,2021-08-31,13440,33,GUABM440_L03C,1.0,0.03,99.69,100.0,99.82,31.29,7.96,915.17,0.24,0.09
15686,2021-08-31,13442,21,GUASB442_L01A,1.0,0.05,99.76,,99.8,30.57,1.94,14218.96,0.81,0.09
15687,2021-08-31,13442,22,GUASB442_L01B,1.0,0.51,60.0,,96.44,21.31,2.13,10833.0,1.11,1.11
15688,2021-08-31,13442,23,GUASB442_L01C,1.0,0.16,99.43,,99.61,11.89,2.7,10306.07,1.12,0.54
15689,2021-08-31,13442,31,GUASB442_L03A,1.0,0.03,99.34,,99.46,22.59,4.99,78379.81,0.62,0.1
15690,2021-08-31,13442,32,GUASB442_L03B,1.0,0.07,92.14,100.0,98.67,15.95,3.16,25691.97,0.9,0.15
15691,2021-08-31,13442,33,GUASB442_L03C,1.0,0.15,99.39,100.0,99.48,9.86,3.17,92670.48,1.28,0.27
15692,2021-08-31,13444,21,GUASB444_L01A,1.0,0.53,99.73,,99.6,4.79,4.14,858.3,0.87,1.28
15693,2021-08-31,13444,22,GUASB444_L01B,1.0,0.14,98.38,,98.41,3.63,1.71,7786.0,1.04,0.21
15694,2021-08-31,13444,23,GUASB444_L01C,1.0,0.06,96.15,,97.89,3.92,2.6,7429.65,1.27,0.11
15695,2021-08-31,13444,31,GUASB444_L03A,1.0,0.11,99.18,84.96,99.3,4.11,2.88,43537.1,0.99,0.29
15696,2021-08-31,13444,32,GUASB444_L03B,1.0,0.21,99.17,94.87,99.19,1.62,2.69,67482.07,1.51,0.42
15697,2021-08-31,13444,33,GUASB444_L03C,1.0,0.06,90.28,98.91,99.29,3.02,3.88,84536.6,1.29,0.1
15698,2021-08-31,13446,21,GUANG446_L01A,0.98,0.6,90.38,,92.75,15.57,1.57,2189.37,0.91,1.68
15699,2021-08-31,13446,22,GUANG446_L01B,1.0,0.05,88.6,,90.18,21.38,2.74,2592.04,2.23,2.07
15700,2021-08-31,13446,23,GUANG446_L01C,0.99,0.4,80.95,,82.5,5.86,2.95,15.15,5.94,2.43
15701,2021-08-31,13446,31,GUANG446_L03A,1.0,0.05,98.18,97.75,99.59,23.98,2.41,84977.32,0.92,0.07
15702,2021-08-31,13446,32,GUANG446_L03B,1.0,0.07,98.32,99.26,98.41,16.41,2.48,35890.45,2.05,0.28
15703,2021-08-31,13446,33,GUANG446_L03C,1.0,0.16,95.81,100.0,96.53,23.25,7.71,3132.61,3.82,0.44
15704,2021-08-31,13448,21,GUASB448_L01A,1.0,0.04,97.94,,98.02,13.92,2.91,4106.03,0.62,0.63
15705,2021-08-31,13448,22,GUASB448_L01B,1.0,0.06,97.79,,97.96,11.73,2.54,11935.6,0.74,0.44
15706,2021-08-31,13448,23,GUASB448_L01C,1.0,0.22,98.68,,98.8,7.51,2.71,13240.63,0.87,0.31
15707,2021-08-31,13448,31,GUASB448_L03A,1.0,0.02,99.19,93.75,99.28,25.85,3.8,32309.56,0.47,0.17
15708,2021-08-31,13448,32,GUASB448_L03B,1.0,0.11,99.36,94.12,99.38,11.79,3.24,56388.87,0.64,0.32
15709,2021-08-31,13448,33,GUASB448_L03C,1.0,0.11,99.19,100.0,99.25,10.13,4.69,63764.08,0.76,0.27
15710,2021-08-31,13456,21,GUASB456_L01A,1.0,0.0,99.4,,99.49,10.67,1.85,502.91,0.73,0.66
15711,2021-08-31,13456,22,GUASB456_L01B,1.0,0.09,95.59,,95.73,7.9,2.6,604.2,1.44,1.4
15712,2021-08-31,13456,23,GUASB456_L01C,1.0,0.12,98.99,,99.04,12.65,3.21,3309.09,0.89,0.57
15713,2021-08-31,13456,31,GUASB456_L03A,1.0,0.53,99.1,,99.25,7.9,2.7,558.35,0.79,0.87
15714,2021-08-31,13456,32,GUASB456_L03B,1.0,0.13,99.28,100.0,99.29,18.17,3.01,8775.57,1.54,0.36
15715,2021-08-31,13456,33,GUASB456_L03C,1.0,0.05,99.01,100.0,99.02,20.36,5.42,26452.16,0.78,0.31
15716,2021-08-31,13457,21,GUASB457_L01A,1.0,0.09,99.44,,99.49,14.89,2.1,10428.74,1.03,0.67
15717,2021-08-31,13457,22,GUASB457_L01B,1.0,0.04,98.27,,98.83,17.2,3.86,2218.27,0.56,0.44
15718,2021-08-31,13457,23,GUASB457_L01C,1.0,0.09,99.42,,99.59,14.7,3.25,5822.37,0.59,0.3
15719,2021-08-31,13457,31,GUASB457_L03A,1.0,0.05,99.41,95.83,99.44,12.08,3.18,68699.03,0.95,0.21
15720,2021-08-31,13457,32,GUASB457_L03B,1.0,0.04,99.43,95.16,99.54,21.77,3.88,56358.66,0.46,0.13
15721,2021-08-31,13457,33,GUASB457_L03C,1.0,0.04,99.09,100.0,99.27,13.13,2.99,62271.39,0.58,0.11
15722,2021-08-31,13459,21,GUABC459_L01A,0.99,0.58,96.73,,96.98,5.67,2.01,9872.68,1.97,1.29
15723,2021-08-31,13459,22,GUABC459_L01B,1.0,0.36,96.32,,95.65,4.6,2.02,2774.65,2.29,1.42
15724,2021-08-31,13459,23,GUABC459_L01C,1.0,0.32,80.13,,82.45,4.11,1.82,19230.9,1.49,0.61
15725,2021-08-31,13459,31,GUABC459_L03A,0.99,0.37,98.94,,98.82,1.37,3.07,85629.24,2.62,1.21
15726,2021-08-31,13459,32,GUABC459_L03B,1.0,0.17,97.48,,97.55,4.3,2.67,75520.21,2.46,0.53
15727,2021-08-31,13459,33,GUABC459_L03C,1.0,0.1,95.99,,96.26,6.12,2.18,66484.97,1.07,0.25
15728,2021-08-31,13460,21,GUASG460_L01A,1.0,0.17,99.25,,99.29,12.53,2.93,3186.61,0.97,1.26
15729,2021-08-31,13460,22,GUASG460_L01B,1.0,0.09,98.7,,98.7,14.17,2.94,22035.37,1.16,0.32
15730,2021-08-31,13460,23,GUASG460_L01C,1.0,0.0,94.05,,96.38,12.2,1.99,10130.51,1.02,0.09
15731,2021-08-31,13460,31,GUASG460_L03A,1.0,0.1,99.25,,99.27,16.33,1.98,51562.67,1.14,0.23
15732,2021-08-31,13460,32,GUASG460_L03B,1.0,0.07,99.49,,99.59,14.65,5.79,95508.23,1.0,0.15
15733,2021-08-31,13460,33,GUASG460_L03C,1.0,0.04,99.27,,99.01,17.96,3.55,65777.78,0.91,0.23
15734,2021-08-31,13462,21,GUASB462_L01A,1.0,0.9,99.01,,99.35,28.01,2.24,2139.54,1.16,1.44
15735,2021-08-31,13462,22,GUASB462_L01B,1.0,0.1,98.74,,98.81,12.96,2.7,8916.1,1.94,0.37
15736,2021-08-31,13462,23,GUASB462_L01C,1.0,0.09,97.73,,97.76,17.11,2.05,3617.24,1.6,0.39
15737,2021-08-31,13462,31,GUASB462_L03A,1.0,0.15,99.12,99.03,99.36,15.0,4.97,9346.66,1.24,0.33
15738,2021-08-31,13462,32,GUASB462_L03B,1.0,0.08,99.02,100.0,99.07,23.92,4.79,42313.89,1.49,0.21
15739,2021-08-31,13462,33,GUASB462_L03C,1.0,0.16,99.24,99.22,99.11,13.64,2.46,71328.97,2.31,0.42
15740,2021-08-31,13464,21,GUAAB464_L01A,1.0,0.31,80.2,,83.06,1.46,3.86,5502.82,1.68,1.42
15741,2021-08-31,13464,22,GUAAB464_L01B,0.98,0.63,88.74,,92.64,2.63,2.07,1032.36,0.52,2.11
15742,2021-08-31,13464,23,GUAAB464_L01C,1.0,0.15,81.48,,94.4,1.31,2.31,15746.51,1.15,0.19
15743,2021-08-31,13464,31,GUAAB464_L03A,1.0,0.18,99.42,98.61,99.44,1.62,2.83,70707.6,1.6,0.49
15744,2021-08-31,13464,32,GUAAB464_L03B,1.0,0.07,98.74,100.0,98.99,4.0,5.54,61030.98,0.65,0.22
15745,2021-08-31,13464,33,GUAAB464_L03C,1.0,0.14,99.18,100.0,99.27,1.0,3.03,90809.5,0.81,0.25
15746,2021-08-31,13465,21,GUAPP465_L01A,1.0,0.03,100.0,,100.0,16.84,4.41,5122.46,0.36,0.05
15747,2021-08-31,13465,22,GUAPP465_L01B,1.0,0.0,98.78,,99.0,22.76,3.87,5963.59,0.28,0.27
15748,2021-08-31,13465,23,GUAPP465_L01C,1.0,0.0,91.97,,95.69,19.83,3.08,14896.99,0.36,0.1
